store,name,sales,price
掌视界数码旗舰店,荣耀10 64G,2046,868
掌视界数码旗舰店,荣耀10 64G,730,868
vivo智美专卖店,vivou1u3z3z5xz5s1z1 64G,78,799
vivo智美专卖店,vivou1u3z3z5xz5s1z1 64G,43,819
vivo智美专卖店,vivou1u3z3z5xz5s1z1 64G,114,799
vivo智美专卖店,vivou1u3z3z5xz5s1z1 32G,62,769
vivo智美专卖店,vivou1u3z3z5xz5s1z1 32G,232,749
vivo智美专卖店,vivou1u3z3z5xz5s1z1 32G,95,769
掌视界数码旗舰店,荣耀10 64G,0,1099
掌视界数码旗舰店,荣耀10 64G,48,1099
掌视界数码旗舰店,荣耀10 64G,40,1099
vivo智美专卖店,vivou1u3z3z5xz5s1z1 64G,336,899
vivo智美专卖店,vivou1u3z3z5xz5s1z1 64G,364,919
vivo智美专卖店,vivou1u3z3z5xz5s1z1 64G,544,899
vivo智美专卖店,vivou1u3z3z5xz5s1z1 64G,32,819
vivo智美专卖店,vivou1u3z3z5xz5s1z1 64G,111,799
vivo智美专卖店,vivou1u3z3z5xz5s1z1 64G,36,819
vivo智美专卖店,vivou1u3z3z5xz5s1z1 64G,145,919
vivo智美专卖店,vivou1u3z3z5xz5s1z1 64G,709,899
vivo智美专卖店,vivou1u3z3z5xz5s1z1 64G,171,919
魅族京东自营旗舰店,魅族16Xs 64G,3286,1499
魅族京东自营旗舰店,魅族16Xs 128G,7564,1699
OPPO酷炫手机专卖店,OPPOA8 4G,20,1199
OPPO酷炫手机专卖店,OPPOA8 4G,12,1199
OPPO酷炫手机专卖店,OPPOA8 4G,6,1299
OPPO酷炫手机专卖店,OPPOA8 4G,0,1299
欧霖爵手机旗舰店,荣耀20i 64G,0,1099
欧霖爵手机旗舰店,荣耀20i 64G,0,1099
欧霖爵手机旗舰店,荣耀20i 64G,6,1099
欧霖爵手机旗舰店,荣耀20i 128G,28,1299
欧霖爵手机旗舰店,荣耀20i 128G,35,1299
欧霖爵手机旗舰店,荣耀20i 128G,64,1299
欧霖爵手机旗舰店,荣耀20i 256G,0,1799
欧霖爵手机旗舰店,荣耀20i 256G,0,1799
欧霖爵手机旗舰店,荣耀20i 256G,0,1799
掌视界数码旗舰店,荣耀畅玩8A 32G,58,599
掌视界数码旗舰店,荣耀畅玩8A 32G,26,599
掌视界数码旗舰店,荣耀畅玩8A 32G,240,599
掌视界数码旗舰店,荣耀畅玩8A 64G,83,999
掌视界数码旗舰店,荣耀畅玩8A 64G,15,999
掌视界数码旗舰店,荣耀畅玩8A 64G,186,999
君问手机旗舰店,AppleiPhone11Pro 64G,6,8159
君问手机旗舰店,AppleiPhone11Pro 64G,7,8129
君问手机旗舰店,AppleiPhone11Pro 64G,0,8069
君问手机旗舰店,AppleiPhone11Pro 256G,0,9469
君问手机旗舰店,AppleiPhone11Pro 256G,4,9399
君问手机旗舰店,AppleiPhone11Pro 256G,3,9399
优爱特手机专营店,红米Redmi8A 32G,0,668
优爱特手机专营店,红米Redmi8A 32G,4,668
掌视界数码旗舰店,荣耀20pro 128G,157,2699
掌视界数码旗舰店,荣耀20pro 128G,52,2699
优爱特手机专营店,红米Redmi8A 64G,124,698
优爱特手机专营店,红米Redmi8A 64G,171,698
掌视界数码旗舰店,荣耀20pro 256G,75,2999
掌视界数码旗舰店,荣耀20pro 256G,30,2999
头号卖家旗舰店,OPPOReno3Pro5G 5G,3,3699
头号卖家旗舰店,OPPOReno3Pro5G 5G,1,3699
头号卖家旗舰店,OPPOReno3Pro5G 5G,1,3749
头号卖家旗舰店,OPPOReno3Pro5G 5G,3,3749
头号卖家旗舰店,OPPOReno3Pro5G 5G,2,3999
头号卖家旗舰店,OPPOReno3Pro5G 5G,3,3699
头号卖家旗舰店,OPPOReno3Pro5G 5G,2,3999
头号卖家旗舰店,OPPOReno3Pro5G 5G,6,3399
头号卖家旗舰店,OPPOReno3Pro5G 5G,6,3399
头号卖家旗舰店,OPPOReno3Pro5G 5G,7,3399
头号卖家旗舰店,OPPOReno3Pro5G 5G,0,3999
头号卖家旗舰店,OPPOReno3Pro5G 5G,4,4049
头号卖家旗舰店,OPPOReno3Pro5G 5G,0,3749
头号卖家旗舰店,OPPOReno3Pro5G 5G,5,4049
头号卖家旗舰店,OPPOReno3Pro5G 5G,3,3449
头号卖家旗舰店,OPPOReno3Pro5G 5G,3,3499
头号卖家旗舰店,OPPOReno3Pro5G 5G,1,3449
头号卖家旗舰店,OPPOReno3Pro5G 5G,0,4099
牧申手机旗舰店,荣耀8X 128G,614,1299
牧申手机旗舰店,荣耀8X 128G,830,1299
牧申手机旗舰店,荣耀8X 64G,938,1099
牧申手机旗舰店,荣耀8X 64G,1564,1099
疆界互联旗舰店,荣耀20i 64G,1670,999
疆界互联旗舰店,荣耀20i 64G,1423,979
牧申手机旗舰店,荣耀8X 64G,4366,929
牧申手机旗舰店,荣耀8X 64G,9781,939
疆界互联旗舰店,荣耀20i 128G,347,1299
疆界互联旗舰店,荣耀20i 128G,338,1299
疆界互联旗舰店,荣耀20i 64G,3346,999
牧申手机旗舰店,荣耀8X 128G,37,1199
牧申手机旗舰店,荣耀8X 128G,27,1199
疆界互联旗舰店,荣耀20i 256G,543,1799
疆界互联旗舰店,荣耀20i 256G,450,1799
疆界互联旗舰店,荣耀20i 128G,383,1299
疆界互联旗舰店,荣耀20i 128G,68,1349
疆界互联旗舰店,荣耀20i 128G,62,1349
疆界互联旗舰店,荣耀20i 256G,684,1799
佳沪手机旗舰店,荣耀20s 128G,158,1999
佳沪手机旗舰店,荣耀20s 128G,138,1999
疆界互联旗舰店,荣耀20i 64G,0,1099
疆界互联旗舰店,荣耀20i 64G,1,1099
疆界互联旗舰店,荣耀20i 128G,75,1349
佳沪手机旗舰店,荣耀20s 128G,51,1499
佳沪手机旗舰店,荣耀20s 128G,102,1499
佳沪手机旗舰店,荣耀20s 128G,447,1999
疆界互联旗舰店,荣耀20i 64G,0,1099
佳沪手机旗舰店,荣耀20s 128G,71,1499
vivo官方旗舰店,vivoiQOO 128G,216,3198
vivo官方旗舰店,vivoiQOO 128G,0,2998
佳沪手机旗舰店,AppleiPhoneX 256G,12959,6899
vivo官方旗舰店,vivoiQOO 128G,503,3498
vivo官方旗舰店,vivoiQOO 128G,457,3298
佳沪手机旗舰店,AppleiPhoneX 64G,4115,6799
佳沪手机旗舰店,AppleiPhoneX 256G,25303,6899
佳沪手机旗舰店,魅族16T 128G,5,2199
佳沪手机旗舰店,魅族16T 128G,58,2199
佳沪手机旗舰店,魅族16T 128G,166,2199
佳沪手机旗舰店,AppleiPhoneX 64G,6131,6799
佳沪手机旗舰店,魅族16T 128G,7,1989
佳沪手机旗舰店,魅族16T 128G,20,1989
佳沪手机旗舰店,魅族16T 128G,72,1998
佳沪手机旗舰店,魅族16T 256G,0,2439
佳沪手机旗舰店,魅族16T 256G,8,2439
佳沪手机旗舰店,魅族16T 256G,9,2439
OPPO京东自营官方旗舰店,OPPOA9 128G,6063,1499
OPPO京东自营官方旗舰店,OPPOA9 128G,4080,1299
众盛手机专营店,荣耀7X 32G,1507,849
掌视界数码旗舰店,红米Redmi 128G,8,1058
掌视界数码旗舰店,红米Redmi 128G,0,1058
掌视界数码旗舰店,红米Redmi 128G,672,1048
众盛手机专营店,荣耀7X 64G,415,999
掌视界数码旗舰店,红米Redmi 128G,0,1108
掌视界数码旗舰店,红米Redmi 128G,0,1108
掌视界数码旗舰店,红米Redmi 128G,34,1098
众盛手机专营店,荣耀7X 128G,154,1099
众盛手机专营店,荣耀7X 64G,14,1049
众盛手机专营店,荣耀7X 128G,0,1199
OPPO京东自营官方旗舰店,OPPOReno 128G,5746,3699
OPPO京东自营官方旗舰店,OPPOReno 128G,12614,3699
OPPO京东自营官方旗舰店,OPPOReno 256G,577,3999
京铠玄手机旗舰店,荣耀畅玩8A 64G,0,799
OPPO京东自营官方旗舰店,OPPOReno 256G,884,3999
京铠玄手机旗舰店,荣耀畅玩8A 64G,37,799
OPPO京东自营官方旗舰店,OPPOReno 256G,4639,4299
京铠玄手机旗舰店,荣耀畅玩8A 32G,25,699
OPPO京东自营官方旗舰店,OPPOReno 256G,6856,4299
京铠玄手机旗舰店,荣耀畅玩8A 32G,423,609
vivo官方旗舰店,vivoiQOOPro 128G,255,2998
