store,name,sales,price
荣耀京东自营旗舰店,华为荣耀Magic2 全网通（8GB 256GB）,3231,2799.00
荣耀京东自营旗舰店,华为荣耀Magic2 全网通（8GB 256GB）,5682,2799.00
荣耀京东自营旗舰店,华为新品 全网通（6GB 128GB）,2072,1699.00
荣耀京东自营旗舰店,华为新品 全网通（6GB 128GB）,1606,1699.00
小米京东自营旗舰店,小米Redmi Note8 6GB+64GB,6172,1099.00
荣耀京东自营旗舰店,华为新品 全网通（6GB 128GB）,2739,1699.00
小米京东自营旗舰店,小米Redmi Note8 6GB+64GB,29259,1099.00
小米京东自营旗舰店,小米Redmi Note8 6GB+64GB,28736,1099.00
小米京东自营旗舰店,小米Redmi Note8 6GB+64GB,31287,1099.00
荣耀京东自营旗舰店,华为荣耀畅玩8A 全网通（3GB 64GB）,2179,999.00
荣耀京东自营旗舰店,华为荣耀畅玩8A 全网通（3GB 64GB）,4227,999.00
荣耀京东自营旗舰店,华为荣耀畅玩8A 全网通（3GB 64GB）,4081,999.00
荣耀京东自营旗舰店,华为荣耀畅玩8A 全网通（3GB 64GB）,6751,999.00
,小米Redmi K30 6GB+64GB,0,1999.00
小米京东自营旗舰店,小米Redmi Note8 Pro 6GB+64GB,34412,1199.00
荣耀京东自营旗舰店,华为荣耀Magic2 3D感光全网通（8GB 512GB）,475,3999.00
荣耀京东自营旗舰店,华为荣耀Magic2 3D感光全网通（8GB 512GB）,475,3999.00
荣耀京东自营旗舰店,华为荣耀Magic2 3D感光全网通（8GB 512GB）,475,3999.00
荣耀京东自营旗舰店,华为新品 全网通（8GB 128GB）,1168,1899.00
荣耀京东自营旗舰店,华为新品 全网通（8GB 128GB）,1007,1899.00
小米京东自营旗舰店,小米Redmi Note8 6GB+128GB,17116,1299.00
荣耀京东自营旗舰店,华为新品 全网通（8GB 128GB）,1635,1899.00
小米京东自营旗舰店,小米Redmi Note8 6GB+128GB,17116,1299.00
荣耀京东自营旗舰店,华为荣耀8X 全网通（4GB 64GB）,142396,889.00
荣耀京东自营旗舰店,华为荣耀8X 全网通（4GB 64GB）,327208,889.00
荣耀京东自营旗舰店,华为荣耀8X 全网通（4GB 64GB）,171930,889.00
荣耀京东自营旗舰店,华为荣耀8X 全网通（4GB 64GB）,636946,889.00
小米京东自营旗舰店,小米Redmi Note8 6GB+128GB,14231,1299.00
小米京东自营旗舰店,小米Redmi Note8 6GB+128GB,17481,1299.00
,小米Redmi K30 6GB+128GB,0,2299.00
小米京东自营旗舰店,小米Redmi Note8 Pro 6GB+128GB,41799,1399.00
荣耀京东自营旗舰店,华为荣耀8X 全网通（6GB 64GB）,62456,1599.00
荣耀京东自营旗舰店,华为荣耀8X 全网通（6GB 64GB）,164531,1599.00
荣耀京东自营旗舰店,华为荣耀8X 全网通（6GB 64GB）,67111,1599.00
荣耀京东自营旗舰店,华为荣耀8X 全网通（6GB 64GB）,249455,1599.00
vivo官方旗舰店,vivoX30 8GB 128GB,416,3298.00
,小米Redmi K30 8GB+128GB,0,2599.00
小米京东自营旗舰店,小米Redmi Note8 Pro 8GB+128GB,12204,1599.00
京铠玄手机旗舰店,荣耀play3华为手机加送碎屏险 冰岛白 4+64G全网通 6+64G全网通,0,1399.00
京铠玄手机旗舰店,荣耀play3华为手机加送碎屏险 幻夜黑 4+64G全网通 6+64G全网通,41,1099.00
京铠玄手机旗舰店,荣耀play3华为手机加送碎屏险 魅焰红 4+64G全网通 4+64G全网通,1876,819.60
荣耀京东自营旗舰店,华为荣耀8X 全网通（6GB 128GB）,20672,1539.00
荣耀京东自营旗舰店,华为荣耀8X 全网通（6GB 128GB）,34517,1539.00
荣耀京东自营旗舰店,华为荣耀8X 全网通（6GB 128GB）,21028,1539.00
荣耀京东自营旗舰店,华为荣耀8X 全网通（6GB 128GB）,67911,1539.00
vivo官方旗舰店,vivoX30 8GB 256GB,1,3598.00
,小米Redmi K30 8GB+256GB,0,2899.00
小米京东自营旗舰店,小米Redmi Note8 Pro 8GB+256GB,4246,1799.00
京铠玄手机旗舰店,荣耀play3华为手机加送碎屏险 冰岛白 4+64G全网通 4+64G全网通,1016,819.60
京铠玄手机旗舰店,荣耀play3华为手机加送碎屏险 幻夜黑 4+64G全网通 4+64G全网通,2536,809.60
京铠玄手机旗舰店,荣耀play3华为手机加送碎屏险 魅焰红 4+64G全网通 6+64G全网通,24,1099.00
华为京东自营官方旗舰店,华为畅享 9S 4GB+64GB,18950,999.00
华为京东自营官方旗舰店,华为畅享 9S 4GB+64GB,18950,999.00
荣耀京东自营旗舰店,华为荣耀8X 2400万像素全网通（6GB 64GB）,12690,1599.00
荣耀京东自营旗舰店,华为荣耀8X 2400万像素全网通（6GB 64GB）,12690,1599.00
荣耀京东自营旗舰店,华为荣耀8X 2400万像素全网通（6GB 64GB）,12690,1599.00
荣耀京东自营旗舰店,华为荣耀8X 2400万像素全网通（6GB 64GB）,12690,1599.00
realme真我京东自营旗舰店,realmeX 4GB+64GB,12633,1099.00
realme真我京东自营旗舰店,realmeX 4GB+64GB,12633,1099.00
京铠玄手机旗舰店,荣耀play3华为手机加送碎屏险 冰岛白 4+64G全网通 4+128G全网通,0,1399.00
京铠玄手机旗舰店,荣耀play3华为手机加送碎屏险 幻夜黑 4+64G全网通 4+128G全网通,31,1299.00
京铠玄手机旗舰店,荣耀play3华为手机加送碎屏险 魅焰红 4+64G全网通 4+128G全网通,26,1299.00
华为京东自营官方旗舰店,华为畅享 9S 6GB+64GB,44303,1099.00
华为京东自营官方旗舰店,华为畅享 9S 6GB+64GB,142221,1099.00
荣耀京东自营旗舰店,华为荣耀8X 2400万像素全网通（6GB 128GB）,5418,1539.00
荣耀京东自营旗舰店,华为荣耀8X 2400万像素全网通（6GB 128GB）,5418,1539.00
荣耀京东自营旗舰店,华为荣耀8X 2400万像素全网通（6GB 128GB）,3468,1539.00
荣耀京东自营旗舰店,华为荣耀8X 2400万像素全网通（6GB 128GB）,5418,1539.00
realme真我京东自营旗舰店,realmeX 6GB+64GB,46795,1199.00
realme真我京东自营旗舰店,realmeX 6GB+64GB,46795,1199.00
京铠玄手机旗舰店,华为 nova4e 手机 雀翎蓝 6G+128G 全网通 6G+128G 全网通,8114,1249.00
华为京东自营官方旗舰店,华为畅享 9S 4GB+128GB,6175,1399.00
华为京东自营官方旗舰店,华为畅享 9S 4GB+128GB,17569,1399.00
魅族京东自营旗舰店,魅族 X8 4GB+64GB,39268,799.00
荣耀京东自营旗舰店,华为荣耀9X PRO 全网通（8GB 128GB）,3522,1789.00
荣耀京东自营旗舰店,华为荣耀9X PRO 全网通（8GB 128GB）,17756,1789.00
一加手机京东自营官方旗舰店,一加7T 8GB 256GB,20724,3199.00
realme真我京东自营旗舰店,realmeX 8GB+128GB,1464,1799.00
realme真我京东自营旗舰店,realmeX 8GB+128GB,1771,1799.00
京铠玄手机旗舰店,华为 nova4e 手机 雀翎蓝 6G+128G 全网通 4G+128G 全网通碎屏险套装,53,1239.00
魅族京东自营旗舰店,魅族 X8 6GB+64GB,29983,949.00
荣耀京东自营旗舰店,华为荣耀9X PRO 全网通（8GB 256GB）,1172,2189.00
荣耀京东自营旗舰店,华为荣耀9X PRO 全网通（8GB 256GB）,10296,2189.00
一加手机京东自营官方旗舰店,一加7T 8GB 256GB,34391,3199.00
一加手机京东自营官方旗舰店,一加7T 8GB 128GB,21922,2999.00
OPPO京东自营官方旗舰店,OPPOA11 4GB+128GB,3618,1299.00
OPPO京东自营官方旗舰店,OPPOA11 4GB+128GB,3618,1299.00
realme真我京东自营旗舰店,realmeX 8GB+256GB,4278,1599.00
realme真我京东自营旗舰店,realmeX 8GB+256GB,4278,1599.00
