store,name,sales,price
点点云购数码专营店,DOOV/朵唯P9正品8核128GB全网通4G学生游戏超薄安卓双卡指纹全面水滴屏便宜老人老年智能男女款超长待机,1254人付款,489.00
为人民服务668,三星A905G版直降800元Samsung/三星GalaxyA905GSM-A9080,87人付款,2945.00
国货平价网,华为p30pro免息HUAWEIHUAWEIP30PRO官方旗舰店降价mate30,47人付款,2648.00
京合旗舰店,【24期分期】Huawei/华为畅享9PLUS全网通官方旗舰店正品畅想10plus/9s/9e降价现货nova5i/5pro,109人付款,1199.00
wy1689999,Apple/苹果iPhone11新款苹果iphone11pro有锁无锁美版国行,90人付款,3436.84
绝对诚信qq464547963,小米mix3【现货当天发】Xiaomi/小米小米MIX3小米mix2S,357人付款,1688.00
vvicpn2018,花呗分期Apple/苹.果6splus国行正品苹.果6s6sp全新三网通4g,1059人付款,865.00
zhengwenjing133,新款5g全网通网络新512g正品大屏智能八核商务双卡全面屏游戏,50人付款,1199.00
苏宁易购官方旗舰店,【至高立省500】realme真我X大师版索尼4800万升降全面屏20W闪充全网通realmeX大师版,504人付款,1299.00
苏宁易购官方旗舰店,【享24期免息+碎屏险】OPPOReno3Pro双模5G骁龙全面屏智能双曲面超薄VOOC闪充官方旗舰店opporeno3,452人付款,3999.00
三际数码官方旗舰店,【256G低至1919元】华为HONOR荣耀9XPRO麒麟810x9荣耀9x系列官方旗舰店20i正品8x降价9xpro学生20青春版,636人付款,1999.00
三际数码官方旗舰店,现货速发/24期分期Apple苹果iPhone11全网通智能4G苹果11正品xs官方8官网旗舰店X新品11promax降价xr,29人付款,5088.00
中国移动官方旗舰店,【到手价899起+顺丰包邮】华为旗下/HONOR荣耀8X中移动官方旗舰店10青春11X20i9XPro华为荣耀8x,562人付款,899.00
中国移动官方旗舰店,咨询减10+现货选电源/耳机中移动Xiaomi/小米RedmiNote7Pro全网通4G双摄官方旗舰店红米note8,216人付款,1079.00
广东电信亿品汇专卖店,24期免息选送无线充Huawei/华为Mate30(5G)麒麟9905G智能mate305g全网通官方旗舰店直降价,17人付款,4999.00
广东电信亿品汇专卖店,【24期免息/当天发货】华为HONOR荣耀V30系列5G双模全网通正品官方旗舰店降价20s新款官网v30pro5g,21人付款,3299.00
oksj数码旗舰店,直降现货免息送好礼华为honor/荣耀20i官方旗舰店正品降价荣耀9x智能老人学生8x/v20pro/10青春版畅享10,140人付款,999.00
久汇数码专营店,6+128G1399元【保修3年】Xiaomi/小米小米CC9官方旗舰店官网美图旗舰小米cc9pro小仙女cc9pro官方,41人付款,1399.00
南南jd,直降950华为HUAWEInova5inova5pronova5iPro官方降价4e,473人付款,1378.00
babala卓越行,8重礼Apple/苹果iPhone11proMax美版iphone11苹果11国行,80人付款,3398.00
白开水的点燃方式,魅族16X【免息直降1200]Meizu/魅族16x魅族16魅族x8骁龙710,711人付款,988.00
创汇通达数码旗舰店,选无线充【24期付款】Apple/苹果iPhone11ProMax全网通4G双卡官方旗舰店直降iPhone11苹果xsmax苹果xr,7人付款,8988.00
懒布衣,Apple/苹果iPhoneXSMax苹果xsiphoneXS港版美版双卡XR,178人付款,3100.00
vivo衡视专卖店,直降200新品vivoZ5Xvivoz5x限量版vivo旗舰官网vivox27vivoz5xz3ix20vivoz5xvivox23,41人付款,1298.00
杰利手机电池,Samsung/三星GALAXYS9+plus盖乐世G9650全新G9600国行曲屏,191人付款,2230.00
小轩轩2008002,直降分期郑州Apple/苹果iPhone11双卡双待6.1寸国行全新原封,155人付款,4888.00
龙胜数码城888,荣耀20pro降价honor/荣耀荣耀20Pro全面屏拍照v20官方华为,107人付款,1488.00
zhuxiaoming1113,Apple/苹果iPhoneXR苹果xr港版美版日版有锁iPhoneXr双卡,68人付款,4000.00
恒正科技数码,vivoiQOOPro骁龙855Plus游戏指纹iqooprovivoiqoo新iqoo,77人付款,2528.00
旭日远航数码专营店,现货速发Apple/苹果iPhone7Plus全网通苹果7P6sPlus8Plus苹果11promax正品128G版本更优惠,28人付款,2758.00
京成数码商贸,[现货首发]华为mate20X5gHUAWEIHUAWEIMate20X(5G)降价,64人付款,3818.00
博海宇通数码专营店,6期免息/同城闪送/Huawei华为P30官方旗舰店官网正品p30pro新款华为p30麒麟mate30降价非5g华为,24人付款,3388.00
一朵花的记忆,Xiaomi/小米RedmiK305G双模红米k30官方20尊享红米k30pro,172人付款,1447.99
联想手机旗舰店,【性能怪兽】Lenovo/联想Z5ProGT滑盖四摄骁龙855全面屏智能包邮,10人付款,1798.00
蓝港数码专营店,12期免息【当天发+送好礼】Huawei/华为Mate30pro官方旗舰店5g正品mate30pro新款Nova60直降p30荣耀40,24人付款,5799.00
创佰亿数码专营店,正品K-Touch/天语L660C老人机翻盖老年机超长待机老人大屏大字大声移动联通电信版4g男女学生三防,456人付款,109.00
朵唯官方旗舰店,DOOV/朵唯A55学生价游戏智能全面屏全网通老人老年新款上市官方旗舰安卓正品送适用oppo小米vivo华为耳机,1206人付款,399.00
会耍赖的猫888,Apple/苹果iPhone7Plus全新7代5.5英寸全网通7P苹果8plus,309人付款,1500.00
wilsonyi,Apple/苹果iPhone11ProMax苹果11港版港行代购全网通,163人付款,7190.00
qal925,分期Apple/苹果iPhone8Plus全新正品iphone8国行苹果8plus,42人付款,2130.00
yahya_1985,Apple/苹果iPhone8Plus苹果8美版国行全网通8代8p全新256G,249人付款,1900.00
博海宇通数码专营店,华为荣耀畅玩7全面屏智能老年机老人男女学生款畅享8e青春大屏大字大声官方正品降价备用小畅玩88a8c,323人付款,439.00
vivo智轩优品专卖店,至高省300vivoiQOONeo855骁龙新款限量版vivoiqooneoiqooproiqooneo855iqooneo5g版,21人付款,1998.00
卓瓦数码专营店,【24期分期/送无线充】Apple/苹果iPhoneXS全网通4g智能苹果xs官网官方旗舰店国行正品xsmax,10人付款,5459.00
高海彬2014,全新原装Huawei/华为Mate20徕卡三摄全面屏mate20pro智能5G,121人付款,1560.00
69铺小a,官网现货OnePlus/一加7pro1+7t一加七一加7tpro官方旗舰8,475人付款,2149.00
新茂数码,Huawei/华为P20Pro全网通双卡4g徕卡三摄全面屏6G运存正品,374人付款,1518.00
cherryshop爆潮,Apple/lPhone6splus苹.果6sp苹.果6s7代7plus全网通正品7p,3412人付款,920.70
白开水的点燃方式,荣耀9x[直降541]华为honor/荣耀荣耀9xpro新品华为荣耀9xpro,1226人付款,957.99
美图旅之丰专卖店,【高配送补光灯】Meitu/美图T9美图T9新款正品美颜t8美图t9s官方旗舰店小樱限量版美图V7t8sv6,90人付款,999.00
梅州铭鑫通讯,正品免息【当天发】Xiaomi/小米RedmiK305G红米pro尊享20,90人付款,1408.00
问鼎数码专营店,【立减200】realmeQrealmeq新款上市骁龙712闪充正品超薄限量版realme官方旗舰店realmex青春版,219人付款,948.00
虫马虫义数码专营店,蜜茶12期分期Apple/苹果iPhoneXs移动联通电信全网通4G官方正品苹果iPhonexs苹果xs,15人付款,5399.00
千瑞宏达手机专营店,【直降200迎新年】Huawei/华为nova5Pro新款官方旗舰店官网原封正品全网通Nova5i降价nova5Z全新现货,20人付款,2299.00
年年盛商贸,rog游戏2华硕败家之眼正品全面屏电竞玩家国度3骁龙855plus二,116人付款,3398.00
创于佳讯数码专营店,【4G全网通】纽曼M560正品老人机超长待机直板老年大屏大字大声音移动联通电信版女学生功能按键小,5.5万+人付款,69.00
创宇嘉汇数码专营店,128G1099起!选送电源蓝牙Xiaomi/小米CC9e6G运行4800万像素官方旗舰店正品小米cc9红米note8pro,306人付款,969.00
静房王树楷,全新国行原封零售11/11Pro/ProMaxApple/苹果iPhoneXSMax,159人付款,5030.00
东盛购物网88,ivviP60(i8)新上市国产千元水滴全面屏游戏智能128G学生价4G,985人付款,348.00
品牌机批发店,官方降价【当天发】华为honor/荣耀荣耀V20全面屏荣耀20pro,364人付款,1197.99
京合旗舰店,6-18号领300劵【6期免息】Huawei/华为nova5官方旗舰店nova5pro官网nova5i新款nova4e降价正品畅想10,22人付款,2599.00
苏宁易购官方旗舰店,【下单立减189元】Apple/苹果iPhone8Plus64G全网通4G官方正品苹果iPhone8plus苹果8p,934人付款,4388.00
苏宁易购官方旗舰店,【限时24期免息】Apple/苹果iPhone8Plus全网通4G智能iphone8plus苹果8p苏宁易购官方旗舰店,708人付款,4449.00
三际数码官方旗舰店,12期免息减1880元当天发Huawei/华为P30Pro官方旗舰店p30直降价5g全网通荣耀新款mate30pro华为p40,398人付款,4488.00
三际数码官方旗舰店,立省500元新品vivoiQOOProiqooprovivoiqoopro全网通iqoo5g版vivoiqooiqooneox27x235g,166人付款,2898.00
中国移动官方旗舰店,24期免息/送碎屏保/送4件礼/HUAWEI华为mate30中移动正品官方旗舰店新款全网通p30Promate20ProX,84人付款,3999.00
中国移动官方旗舰店,vivoiQOONEO855全网通中移动vivoiqooneovivoiqooneo855版x27高通x23骁龙855x9z5vivox27,114人付款,1998.00
广东电信亿品汇专卖店,12期分期送豪礼Huawei/华为nova4官网官方旗舰店nova4e正品nova5pro新款3直降价mate20荣耀p20i,64人付款,1118.00
广东电信亿品汇专卖店,优惠200元24期分期当天发Huawei/华为畅享10plus官方旗舰店畅想9plus新款nova5pro正品5i学生非5g荣耀,160人付款,1088.00
乐自由数码专营店,【年货节】正品国行苹果7plusApple/苹果iPhone7Plus国行全网通32G128G全新8plusxrxsmax6splus官方,40人付款,2858.00
纯林伟业数码专营店,小辣椒R17超薄微型迷你智能卡片男生女生学生儿童移动联通全网通4G正品网红小备用超小袖珍抖音同款,1285人付款,389.00
进隆数码专营店,R20全新上市正品2019新款智能超薄水滴屏4G全网通学生价安卓游戏全面屏送小米鼠oppo华为vivo耳机SAILF,159人付款,388.00
阿凡提商城,【顺丰当天发】Meizu/魅族16T骁龙855旗舰魅族16spro现货16th,216人付款,1978.00
凯蒂猫工厂,分期免息Apple/苹果iPhone8Plus正品苹果8代iphone8p国行,600人付款,1090.00
博远通讯88,华为新品HUAWEInova5Pronova5全面屏nova5ipro屏幕指纹,172人付款,1958.00
友铭数码通讯,官方降价【当天发】华为honor/荣耀荣耀V20全面屏20i现货v20,184人付款,1258.00
新园通讯数码,【分期0首付】Apple/苹果iPhone11ProMax苹果11ProMax,51人付款,3480.00
vivo航鹰专卖店,【降价200】vivoY7s全新品vivoy7svivox27x23幻彩版z5xs5y97y9sy5sy3y93x9vovi官方旗舰bbk,48人付款,1598.00
白开水的点燃方式,【直降660元】Xiaomi/小米小米CC9PRO官方红米cc9pro尊享版,177人付款,2488.00
财运轩企业,Apple/苹果iPhone8Plus苹果iPhone8国行全网通4G有锁,360人付款,1500.00
vivo衡视专卖店,【拍下省400元】新品vivoiQOO骁龙855官网vivoiqoovivox27x23vivoiqx20iq00爱酷限量版艾酷5g,25人付款,2098.00
创宇嘉汇数码专营店,领卷减250元送豪礼!华为HONOR/荣耀9X麒麟810旗舰芯片4800万双摄9xpro官方旗舰正品20si华为9x,145人付款,1099.00
尼凯恩旗舰店,【4G全网通】尼凯恩EN3正品老人机超长待机三防军工直板老年大屏大字大声音移动联通电信版学生按键,4.0万+人付款,69.00
雅岛服饰,分期免息Apple/苹果iPhone8Plus全网通4G全新国行iphone8,1331人付款,1048.00
千瑞宏达手机专营店,年终限时促销华为HONOR荣耀8X9x荣耀10青春版全新官方旗舰店官网正品荣耀20i新品老人全面屏智能,187人付款,868.00
中宽通讯行,降价honor/荣耀荣耀V20智能全网通拍照华为v30pro官方正品,150人付款,1737.82
新西兰小镇特卡波,分期免息Apple/苹果iPhone8Plus全网通4G全新8x苹果8plus,197人付款,2080.00
专业灯光设备,Samsung/三星GALAXYS8+plus港版美版s8全网通4G曲面屏智能,889人付款,1280.00
安岁数码专营店,咨询客服优惠900Samsung三星GalaxyNote10+SM-N9760三星note10新品s10官方n10官网旗舰店5g全网通,35人付款,7999.00
oppo手机总经销,12期免息OPPORenoAce高达定制版opporenoace5Goppoace,30人付款,2899.00
赛尔丰数码专营店,P40正品全新上市2020新款八核128G水滴屏全网通4G学生价游戏安卓智能送小米鼠荣耀oppo华为vivo耳机Hoswn,542人付款,398.00
众合数码高手,Huawei/华为Mate20Pro6G+128G原装正品mate20pro麒麟980,190人付款,2990.00
冠晨伟业数码专营店,【64G到手949元】Huawei/华为畅享9PLUS官方旗舰店官网正品降价畅想9plus最pro荣耀9X畅享99S10,154人付款,949.00
博海宇通数码专营店,新上市/Huawei/华为畅享10Plus华为官方旗舰店官网正品畅享9plus畅想10直降nova6荣耀华为10plus,97人付款,1299.00
米莜数码专营店,【现货】Nokia/诺基亚800三防全网通4G双卡双待超长待机军工直板老年备用功能机学生按键2720105,107人付款,899.00
一朵花的记忆,荣耀20pro【直降998】华为honor/荣耀荣耀20pro官网旗舰20s,105人付款,1678.00
浅浅搭依_小店,分期Apple/lphone6sPlus苹/果6sp苹.果6s国行正品全网通4G,3714人付款,880.00
一朵花的记忆,华为【直降541+碎屏险】honor/荣耀荣耀9xPro华为荣耀9xpr新,670人付款,899.00
才发现永远太近,honor/荣耀荣耀V305G双模全网通麒麟990智能荣耀V30PRO5G,79人付款,2885.11
hdjkgll,Apple/苹果iPhone11ProMax苹果11promax国行64G256G绿色,113人付款,7860.00
京合旗舰店,【12期免息】Huawei/华为畅享9S官方旗舰店正品畅想9plus官网p30pro/nova4/4e荣耀20i学生荣耀9x,72人付款,1099.00
首佳誉数码专营店,vivoZ3全新机正品新款vivoz3官方旗舰店官新品vivoz4vivoz3xz3iz1x21x23x20z5x7x9限量版,289人付款,1148.00
绝对诚信qq464547963,Xiaomi/小米RedmiK305G红米k30pro官方旗舰20尊享版5g,43人付款,1528.00
jj.shen,现货Apple/苹果iPhone11ProMax国行港版日美版新款双卡,158人付款,4608.00
hbf432,Huawei/华为P20Pro全网通4G全面屏智能双卡豪华三摄全新,217人付款,1445.00
中电盈讯数码专营店,新款小辣椒P60八核6+128g后1600万双摄像指纹人脸解锁Typec快充吃鸡王者游戏微商多开全网通超薄4g学生价,557人付款,499.00
卓瓦数码专营店,至高省120024期免息】Samsung/三星GalaxyA80SM-GA8050全网通4G官方旗舰店官网正品A60全面屏5G,16人付款,2799.00
子因数码专营店,12期分期现货Apple苹果iPhoneXR移动联通电信全网通6.1英寸64G128G256G智能4G双卡双待正品国行全新原封,12人付款,4299.00
heatlinda,免息华为nova6【直降510】HUAWEInova65G官方正品5proz新,171人付款,1978.00
鑫世纪88通讯专卖,现货原封国行未激活Apple/苹果iPhone11ProMax新款双卡,49人付款,5029.00
中创青云数码专营店,直降400【现货速发+送好礼】Huawei/华为畅享9S官方旗舰店畅想9S华为畅享9s畅享10plus荣耀9X畅享9s,57人付款,899.00
fashioncases2,Apple/苹果iPhone7Plus国行4G全网通iphone7全新苹果7plus,647人付款,1680.00
钓鱼岛就是中国领土,Apple/苹果iPhoneXRxr6.1寸苹果XR双卡国行港版当天发货,149人付款,2524.50
久汇数码专营店,当天发999元起Huawei/华为畅享max华为官方旗舰店官网正品畅享9PLUSNOVA4E华为畅享maxNOVA5PRO,72人付款,999.00
苏宁易购官方旗舰店,【下拉领券至高省3003期免息】vivoZ5新品智能4G官方正品旗舰店官网屏幕指纹vivoz5vivoz5xvivoz3,1422人付款,1398.00
苏宁易购官方旗舰店,【6+64GB低至999】华为honor/荣耀8X全面大屏幕指纹解锁智能游戏青春学生老人官方旗舰店9X,1756人付款,999.00
三际数码官方旗舰店,128G3488起/现货速发/苹果7plusApple/苹果iPhone7Plus全网通官网官方旗舰店4G苹果6P8pxrx7P,274人付款,3488.00
三际数码官方旗舰店,128G版到手1049起+选天猫精灵Xiaomi/小米CC9E小米官方旗舰店小米官网8se小米8青春cc9美图红米K20,640人付款,999.00
中国移动官方旗舰店,24期分期/送壕礼/速发/Huawei/华为Nova4中移动正品官方旗舰店新款青春版3i2s3e34e5Pro65i5z,385人付款,1198.00
中国移动官方旗舰店,【购机送无线充电器】苹果11ProApple/苹果iPhone11Pro苹果中移动2019新款全网通苹果xrxsmax8plus,37人付款,8258.00
广东电信亿品汇专卖店,降价低至889元起华为honor/荣耀8X全网通官方旗舰店正品华为荣耀9x/20i/10青春版8xmax直降v30非5g畅享9,157人付款,899.00
广东电信亿品汇专卖店,现货速发/24期分期/Apple/苹果iPhone11ProMAX全网通官方官网xr旗舰店国行8P正品新款苹果11降价xsmax,41人付款,8998.00
冠晨伟业数码专营店,【到手999立减200元】Huawei/华为畅享10官方旗舰授权店正品全网通畅想10plusnova5i青春版,86人付款,1199.00
新园通讯数码,Apple/苹果iPhoneXSMaxiPhonexs苹果xsMax国行双卡8X,215人付款,3138.00
为人民服务668,mate20x5GHuawei/华为Mate20X（5G）正品全网通30,88人付款,2949.00
chenzhenshan520,华为mate30pro5g降价HUAWEIHUAWEIMate30Pro5G全网通,39人付款,4556.00
伟业恒通数码专营店,Philips/飞利浦E183A老人机大屏大字大声4G全网通老年机超长待机直板老年双卡双待按键老人学生备用,4650人付款,149.00
中国酷数码,Samsung/三星GALAXYNote9SM-N9600港版三星盖乐世正品港行,280人付款,2468.00
千瑞宏达手机专营店,【限时直降2006期免息】Huawei/华为畅享10Plus畅享10全网通4g官方旗舰店官网正品畅享9plus现货畅享9s,12人付款,1499.00
回忆是条狗,新品honor/荣耀荣耀V20智能全网通麒麟980华为20拍照降价,24人付款,1668.00
fasonli,【分期免息】Apple/苹果iPhoneX全新国行4G全网通iPhonex,78人付款,2200.00
vivo智轩优品专卖店,下单立减500iQOOpro5G新品vivoiqoopro骁龙8555g全网通iqoovivox27nex35G官网旗舰,34人付款,3498.00
能良数码官方旗舰店,【12期免息咨询优惠】Samsung/三星GalaxyA905GSM-A9080官方旗舰店游戏智能5G全网通官方正品a80/a8,32人付款,3999.00
赵小小配件商城,Huawei/华为Mate20X全面屏超大广角徕卡三摄全网通5G版,72人付款,2399.00
品牌机批发店,降价华为mate305GHUAWEIHUAWEIMate30Pro新官方X保时捷,244人付款,3238.00
雨泽2709,Apple/苹果iPhoneXSMax苹果xsmax双卡苹果xMax6.5大屏xs,162人付款,4600.00
博海宇通数码专营店,华为荣耀8XMax官方旗舰店官网正品全网智能大屏大电池长续航华为mate官网正品华为新款5G,96人付款,899.00
oksj数码旗舰店,直降现货当天发免息送礼Huawei/华为畅享9PLUS官方旗舰店官网正品华为畅想9/10plus荣耀9x/nova5i直降,52人付款,788.00
oppo手机总代理,12期免息OPPORenoAce新品opporenoace高达版reno3oppoace,407人付款,2999.00
heatlinda,Xiaomi/小米小米9透明九se故宫版10尊享plus新骁龙855pro5g,391人付款,2088.00
久汇数码专营店,【免息当天发】华为honor/荣耀荣耀10GT官方旗舰店降价v20/官网荣耀20PRO9X华为荣耀10GTnote10,78人付款,1429.00
京合旗舰店,【6期免息】华为honor/荣耀荣耀10青春版官方旗舰店8x正品非5g直降价20s学生20i/9x/nova4e,157人付款,1099.00
绝对诚信qq464547963,魅族16【当天发直降1830】Meizu/魅族16thPlus魅族16xs,371人付款,1488.00
随风飞扬y,分期免息Samsung/三星GALAXYS9S9Plus盖乐世S9港版全网通,807人付款,1599.00
vivo航鹰专卖店,【至高减300】vivoiQOONeo855vivoiqooneoiqooneovivoiqooiq00vivoiq艾酷vovi旗舰官网bbk,18人付款,2198.00
君问数码官方旗舰店,最高减470元6期免息/15选1礼锤子坚果Pro3锤子坚果Pro3SMARTISAN/锤子坚果Pro2坚果3pro2s,36人付款,2699.00
四知轩数码专营,诺基亚800三防智能超长待机老年老人机大屏大声防摔防水军工户外4G全网通直板学生电霸2720大按键大字,40人付款,899.00
为人民服务666,华为nova6【立减620】HUAWEInova6/nova65G版se正品6Pro,39人付款,3199.00
yangwenchao495807607,Apple/苹果iPhone11双卡国行128G/256G6.1寸绿色紫色正品,71人付款,5010.00
云南移动官方旗舰店,Apple苹果iPhone11全网通智能4G正品国行,37人付款,5159.00
达诚数码商城,Apple/苹果iPhone11Promax无锁iphone11有锁版苹果11,106人付款,3354.12
东利数码专营店,送壳膜/保修2年Apple/苹果iPhoneXSMax双卡双待全网通苹果XSMaxiphonex国行全国联保,7人付款,5868.00
久汇数码专营店,【12期免息/优惠500元当天发】Huawei/华为Mate305G版官方旗舰店正品全网通Mate30RS保时捷X折叠,44人付款,4999.00
搜酷数码专营店,蜜茶Apple/苹果iPhone11移动联通电信全网通4G智能全新国行正品iPhone11苹果11,13人付款,5059.00
李小麦的店,Apple/苹果iPhoneXSMaxiPhone11ProMax未激活全网通,74人付款,4988.00
品牌机批发店,官方Xiaomi/小米redminote7pro新8红米Note7Pro小金刚k20,835人付款,799.00
东利数码专营店,12期分期/选送无线蓝牙/Apple/苹果iPhone11国行苹果iPhone11全网通智能2019新款苹果iPhone11promax,19人付款,5058.00
德胜宝数码专营店,6期免息/Huawei/华为nova5Pro超级夜景4800万AI四摄超广角NFC智能nova5pro华为官方旗舰店授权原装正品,89人付款,2499.00
齐胜通讯,VOVGX27超薄水滴全面屏安卓大屏游戏4G全网通智能电信学生价,1.5万+人付款,358.00
划地球,降价现货honor/荣耀荣耀V20全面屏麒麟980华为P30mate,76人付款,1499.00
深圳海创利华数码专营店,小辣椒迷你卡片智能网红同款学生价超薄全网通电信4G小可爱男女超小可上网全面小屏备用特小袖珍,1063人付款,379.00
非常手机,【稀缺现货】Apple/苹果iPhone11苹果11新款iPhone11ProMax,88人付款,3777.00
友铭数码通讯,Xiaomi/小米小米CC9Pro官方美图cc9pro旗舰定制10尊享版新,345人付款,1395.20
佳欣共创科技,现货Apple/苹果iPhone11Pro苹果11iPhone11ProMax国行原封,49人付款,4699.00
锦万数码专营,Gionee/金立K3正品全面水滴屏全网通4G学生游戏双卡指纹6+128G内存拍照老人超长待机八核安卓智能,192人付款,729.00
华为莫问专卖店,24期免息送100元现金话费AI音箱等咨询优惠/Huawei/华为Mate30Mate30Pro官方旗舰店P30pro直降新品5G,22人付款,3999.00
oppo平实专卖店,【新款上市】OPPOA11xoppoa11x限量超薄oppo新品a11xoppo未来xoppoa9oppok1k30pp0r15xa5r17,23人付款,1799.00
苏宁易购官方旗舰店,【享24期免息】SMARTISAN/锤子坚果Pro3855Plus大电池四摄智能官方旗舰坚果,1021人付款,2399.00
苏宁易购官方旗舰店,【24期免息享10重礼】vivoX30Pro双模5G专业影像60倍超级变焦官方旗舰新款vivox275g新品vivox30,671人付款,3998.00
三际数码官方旗舰店,咨询立省1561元vivoX30Pro5g全网通vivox30provivox30X30x27s5新款x30proiqoopro5gvivo,117人付款,3998.00
三际数码官方旗舰店,【64G闪降120元】Xiaomi/小米红米8ARedmi8A官方旗舰店7A官网红米8pro6老人学生note7pro骁龙439note5,1322人付款,659.00
中国移动官方旗舰店,【咨询客服更优惠】华为HONOR/荣耀9X中移动官方旗舰店正品10青春新品11X20iv20华为荣耀9X,440人付款,1199.00
中国移动官方旗舰店,24期分期/送礼/Huawei/华为畅享9中移动正品官方旗舰店千元机MAX10plus9s9e9x,522人付款,748.00
广东电信亿品汇专卖店,送碎屏险【领券100元】Huawei/华为nova5i官网官方旗舰店正品p30降价mate30nova5pro花呗免息0首付,49人付款,1799.00
广东电信亿品汇专卖店,12期免息Xiaomi/小米小米9全新9plus官方旗舰店正品透明尊享版骁龙855官网全网通cc9pro,29人付款,2599.00
久汇数码专营店,【6+64直降200/送1000礼/顺丰当天发】Huawei/华为畅享10官方旗舰店官网正品全网通畅想10Plus/畅享9,304人付款,798.99
久汇数码专营店,12期免息大量现货/Huawei/华为Mate30Pro5G官方旗舰店正品全网通4G智能Mate30RS保时捷X折叠,21人付款,6399.00
和来达数码专营店,红魔3S【现货速发】nubia/努比亚红魔Mars红魔2电竞游戏红魔二代官方旗舰店红魔3s三代骁龙8554,30人付款,1658.00
梅州铭鑫通讯,当天发正品直降价【立省988】honor/荣耀荣耀9XPRO官方V20S,532人付款,899.00
专业灯光设备,正品原封国行Samsung/三星GALAXYS9+plus港版盖乐世三星s9,182人付款,1780.00
冠晨伟业数码专营店,【到手1398起】honor/荣耀荣耀10GT版官方旗舰店V10青春版直降价4G全网通正品荣耀V2020iv20新品11x,96人付款,1388.00
绝对诚信qq464547963,现货Meizu/魅族16T魅族16spro官方大屏旗舰骁龙855魅族16XS,335人付款,1968.00
ygsd,现货速发Apple/苹果iPhone11ProMax新款iphone11双卡,164人付款,5268.00
博盛景数码专营店,【24期免息】Apple/苹果iPhone11Pro新款全网通iphone11promax官方旗舰店国行正品iPhone13/xsmax,6人付款,8688.00
一朵花的记忆,官方Xiaomi/小米小米CC9E美图定制版cc9pro屏幕指纹拍照8Pe,669人付款,918.00
友铭数码通讯,现货华为honor/荣耀荣耀V30PROv20v30双模5G全新官方正品,54人付款,2912.16
鑫世纪88通讯专卖,苹果11现货Apple/苹果iPhone11正品4G全网通11maxproxr,53人付款,5029.00
波导七星级专卖店,BIRD/波导A520超长待机移动老人机大字大声电信版大屏正品4g全网通大按键直板女款诺基亚老年学生,2284人付款,158.00
顺电旗舰店,【现货速发】OnePlus/一加7TPro2K+90Hz流体屏骁龙855Plus旗舰8+256GB/12+256GN迈凯伦限定版不支持5G,20人付款,4599.00
品牌机批发店,华为nova5z【直降250】HUAWEInova5z官方旗舰6新nova5ipro,684人付款,1317.99
oppo平实专卖店,【新款上市】OPPOA8oppoa8新品oppoa8限量超薄oppoa5a7xr11oppor15x0ppok3r90pp0k5oppoa9r17,34人付款,1199.00
图腾数码专营店,现货Nokia诺基亚2720翻盖全网通4G长待机学生老人备用双卡双待按键经典双屏官方正品国行800,259人付款,639.00
慕尚年华数码专营店,Changhong/长虹L9老人机超长待机移动老年学生女超薄直板老年机小大屏大字大声音诺基亚电信版,7500+人付款,99.00
好机会数码旗舰店,12期分期【购机享好礼】Huawei/华为Mate30Pro5Gmate30pro5G官方旗舰店直降价正品急速发货5G官网价,24人付款,6399.00
雷优ly,Apple/苹果AppleiPhone11ProMaX新款iphone11美版有锁11,43人付款,3599.00
中国移动手机官方旗舰店,【到手价4899元起/买就享移动电源】Samsung/三星GalaxyS10+SM-G9758移动4G+版官方正品智能手,27人付款,4899.00
faithful1993,Apple/苹果iPhone11Pro暗夜绿港澳全新正品11proMax港版,59人付款,7250.00
8848手机官方旗舰店,8848钛金M5锐志版双卡双待指纹识别4G全网通安全支持面部解锁6G运存128G存储商务,27人付款,9999.00
绝对诚信qq464547963,领券立减Meizu/魅族魅族16sPro旗舰魅族16spro16pro魅族16T,257人付款,2588.00
小虎你在,Apple/苹果iPhoneXRiPhoneXSMax苹果xsmax苹果XR双卡x,1305人付款,1450.00
创汇通达数码旗舰店,【直降300/分期免息】nubia/努比亚红魔3骁龙855电竞游戏官方旗舰店官网正品红魔mars降价红魔3s新品,28人付款,1699.00
付爱萍1,Apple/苹果iPhoneXSMax苹果xsmax苹果xrxs双卡iphonexr,194人付款,2592.19
一朵花的记忆,Xiaomi/小米RedmiK20骁龙855红米k20pro尊享版旗舰CC9se,427人付款,1308.00
品牌机批发店,华为nova6【直降580】HUAWEInova6/nova65G版官方se6pro,59人付款,1947.99
热图数码专营店,爆款推荐】24期分期送无线充】Apple/苹果iPhoneXR4G全网通XSMAX6Puls8xsiPhonexr11pro,13人付款,4318.00
tcxzw,一加7PROOnePlus/一加一加6t骁龙855一加7T1加7pro,33人付款,2573.01
京成数码商贸,华为mate20pro降价正品Huawei/华为Mate20Pro全面屏UD版,308人付款,2399.00
深港通信专卖,华为nova5z【免息立减250】HUAWEInova5z官方正品nova5i,721人付款,1326.67
ben6780,华为荣耀v20honor/荣耀20青春官方正品麒麟980降价荣耀20pro,232人付款,1288.00
卓瓦数码专营店,【到手999起+分期免息】Meitu/美图T9美颜自拍旗舰店官方正品限量版最新款m8m8st8V6V7美图,68人付款,999.00
能良数码官方旗舰店,【12期免息咨询享优惠】Samsung/三星GalaxyNote10+SM-N97605G官方旗舰店正品5g全网通note10+s10,48人付款,7999.00
